,0
87109,-12350.0
87110,-12350.0
87111,-13850.0
87112,-12475.0
87113,-14850.0
87114,-17225.0
87115,-17225.0
87116,-17225.0
87117,-17225.0
87118,-17225.0
87119,-17225.0
87120,-17225.0
87121,-17225.0
87122,-17225.0
87123,-17225.0
87124,-17225.0
87125,-17225.0
87126,-17225.0
87127,-17225.0
87128,-17225.0
87129,-16662.5
87130,-14862.5
87131,-15762.5
87132,-15987.5
87133,-15987.5
87134,-15987.5
87135,-15987.5
87136,-15987.5
87137,-15987.5
87138,-15987.5
87139,-15987.5
87140,-15987.5
87141,-15987.5
87142,-15987.5
87143,-15987.5
87144,-15987.5
87145,-15987.5
87146,-15987.5
87147,-15987.5
87148,-15987.5
87149,-15987.5
87150,-15987.5
87151,-15987.5
87152,-15987.5
87153,-15987.5
87154,-15987.5
87155,-15987.5
87156,-15987.5
87157,-15987.5
87158,-15987.5
87159,-15987.5
87160,-15987.5
87161,-15987.5
87162,-15987.5
87163,-15987.5
87164,-15987.5
87165,-15987.5
87166,-15987.5
87167,-15987.5
87168,-15987.5
87169,-15987.5
87170,-15987.5
87171,-15987.5
