trade_id,entry_bar,exit_bar,entry_time,exit_time,direction,size,entry_price,exit_price,hold_bars,gross_pnl,commission,slippage_cost,net_pnl,entry_signal,exit_reason
89,1787,1791,2024-05-30 13:35:00+00:00,2024-05-30 13:55:00+00:00,LONG,10,5267.5,5270.0,4,1250.0,25.0,250.0,975.0,toxic_cont,time_exit
90,1843,1844,2024-05-30 18:15:00+00:00,2024-05-30 18:20:00+00:00,LONG,9,5267.5,5265.5,1,-900.0,22.5,225.0,-1147.5,toxic_cont,time_exit
91,1857,1863,2024-05-30 19:25:00+00:00,2024-05-30 19:55:00+00:00,LONG,9,5259.0,5251.25,6,-3487.5,22.5,225.0,-3735.0,toxic_cont,time_exit
92,1865,1868,2024-05-31 13:35:00+00:00,2024-05-31 13:50:00+00:00,LONG,9,5266.75,5253.0,3,-6187.5,22.5,225.0,-6435.0,toxic_cont,time_exit
93,1870,1879,2024-05-31 14:00:00+00:00,2024-05-31 14:45:00+00:00,LONG,9,5252.75,5225.0,9,-12487.5,22.5,225.0,-12735.0,toxic_cont,time_exit
94,1909,1911,2024-05-31 17:15:00+00:00,2024-05-31 17:25:00+00:00,LONG,8,5226.5,5230.0,2,1400.0,20.0,200.0,1180.0,toxic_cont,time_exit
95,1934,1937,2024-05-31 19:20:00+00:00,2024-05-31 19:35:00+00:00,LONG,8,5248.0,5247.75,3,-100.0,20.0,200.0,-320.0,toxic_cont,time_exit
96,1939,1940,2024-05-31 19:45:00+00:00,2024-05-31 19:50:00+00:00,LONG,8,5269.25,5280.75,1,4600.0,20.0,200.0,4380.0,toxic_cont,time_exit
97,1942,1944,2024-06-03 13:30:00+00:00,2024-06-03 13:40:00+00:00,SHORT,8,5308.75,5308.5,2,100.0,20.0,200.0,-120.0,toxic_rev,time_exit
98,1947,1962,2024-06-03 13:55:00+00:00,2024-06-03 15:10:00+00:00,LONG,8,5300.75,5282.25,15,-7400.0,20.0,200.0,-7620.0,toxic_cont,time_exit
99,1977,1980,2024-06-03 16:25:00+00:00,2024-06-03 16:40:00+00:00,LONG,8,5260.5,5259.75,3,-300.0,20.0,200.0,-520.0,toxic_cont,time_exit
100,1986,1987,2024-06-03 17:10:00+00:00,2024-06-03 17:15:00+00:00,LONG,8,5253.25,5259.25,1,2400.0,20.0,200.0,2180.0,toxic_cont,time_exit
101,1989,1994,2024-06-03 17:25:00+00:00,2024-06-03 17:50:00+00:00,LONG,8,5267.75,5272.0,5,1700.0,20.0,200.0,1480.0,toxic_cont,time_exit
102,2018,2019,2024-06-03 19:50:00+00:00,2024-06-03 19:55:00+00:00,LONG,8,5287.5,5299.25,1,4700.0,20.0,200.0,4480.0,toxic_cont,time_exit
103,2039,2040,2024-06-04 15:05:00+00:00,2024-06-04 15:10:00+00:00,LONG,8,5280.5,5277.75,1,-1100.0,20.0,200.0,-1320.0,toxic_cont,time_exit
104,2058,2060,2024-06-04 16:40:00+00:00,2024-06-04 16:50:00+00:00,LONG,8,5286.0,5283.75,2,-900.0,20.0,200.0,-1120.0,toxic_cont,time_exit
105,2077,2081,2024-06-04 18:15:00+00:00,2024-06-04 18:35:00+00:00,LONG,8,5301.5,5307.0,4,2200.0,20.0,200.0,1980.0,toxic_cont,time_exit
106,2086,2087,2024-06-04 19:00:00+00:00,2024-06-04 19:05:00+00:00,SHORT,8,5290.75,5292.25,1,-600.0,20.0,200.0,-820.0,toxic_rev,time_exit
107,2097,2103,2024-06-04 19:55:00+00:00,2024-06-05 13:55:00+00:00,LONG,8,5304.25,5320.25,6,6400.0,20.0,200.0,6180.0,toxic_cont,time_exit
108,2104,2106,2024-06-05 14:00:00+00:00,2024-06-05 14:10:00+00:00,LONG,8,5318.5,5312.5,2,-2400.0,20.0,200.0,-2620.0,toxic_cont,time_exit
109,2110,2112,2024-06-05 14:30:00+00:00,2024-06-05 14:40:00+00:00,LONG,9,5328.75,5325.75,2,-1350.0,22.5,225.0,-1597.5,toxic_cont,time_exit
110,2144,2145,2024-06-05 17:20:00+00:00,2024-06-05 17:25:00+00:00,LONG,9,5344.5,5347.0,1,1125.0,22.5,225.0,877.5,toxic_cont,time_exit
111,2158,2159,2024-06-05 18:30:00+00:00,2024-06-05 18:35:00+00:00,LONG,9,5358.5,5357.75,1,-337.5,22.5,225.0,-585.0,toxic_cont,time_exit
112,2164,2165,2024-06-05 19:00:00+00:00,2024-06-05 19:05:00+00:00,LONG,9,5359.75,5358.75,1,-450.0,22.5,225.0,-697.5,toxic_cont,time_exit
113,2176,2179,2024-06-06 13:30:00+00:00,2024-06-06 13:45:00+00:00,LONG,9,5368.25,5369.25,3,450.0,22.5,225.0,202.5,toxic_cont,time_exit
114,2209,2210,2024-06-06 16:15:00+00:00,2024-06-06 16:20:00+00:00,LONG,9,5358.0,5357.25,1,-337.5,22.5,225.0,-585.0,toxic_cont,time_exit
115,2231,2232,2024-06-06 18:05:00+00:00,2024-06-06 18:10:00+00:00,SHORT,9,5347.5,5351.0,1,-1575.0,22.5,225.0,-1822.5,toxic_rev,time_exit
116,2240,2241,2024-06-06 18:50:00+00:00,2024-06-06 18:55:00+00:00,LONG,9,5364.0,5362.5,1,-675.0,22.5,225.0,-922.5,toxic_cont,time_exit
117,2255,2261,2024-06-07 13:35:00+00:00,2024-06-07 14:05:00+00:00,LONG,9,5344.75,5358.5,6,6187.5,22.5,225.0,5940.0,toxic_cont,time_exit
118,2267,2270,2024-06-07 14:35:00+00:00,2024-06-07 14:50:00+00:00,LONG,8,5371.25,5374.5,3,1300.0,20.0,200.0,1080.0,toxic_cont,time_exit
119,2274,2276,2024-06-07 15:10:00+00:00,2024-06-07 15:20:00+00:00,LONG,8,5361.75,5365.25,2,1400.0,20.0,200.0,1180.0,toxic_cont,time_exit
120,2300,2301,2024-06-07 17:20:00+00:00,2024-06-07 17:25:00+00:00,LONG,8,5385.0,5378.25,1,-2700.0,20.0,200.0,-2920.0,toxic_cont,time_exit
121,2311,2313,2024-06-07 18:15:00+00:00,2024-06-07 18:25:00+00:00,LONG,8,5355.75,5363.25,2,3000.0,20.0,200.0,2780.0,toxic_cont,time_exit
122,2316,2317,2024-06-07 18:40:00+00:00,2024-06-07 18:45:00+00:00,LONG,8,5370.25,5368.25,1,-800.0,20.0,200.0,-1020.0,toxic_cont,time_exit
123,2330,2331,2024-06-07 19:50:00+00:00,2024-06-07 19:55:00+00:00,LONG,8,5357.75,5355.75,1,-800.0,20.0,200.0,-1020.0,toxic_cont,time_exit
